rowNumber,PersonId,State,score,scoreName,channel 
965,606,s4,9,NPS,1
966,606,s7,8,CES,3
967,606,s7,5,NPS,3
968,607,s6,10,NPS,3
969,607,s6,10,CES,3
970,611,s7,10,CES,2
971,611,s7,10,NPS,2
972,611,s6,10,NPS,1
973,611,s6,10,CES,3
974,611,s7,10,CES,0
975,611,s7,10,NPS,0
976,612,s2,4,CES,2
977,613,s4,10,CES,0
978,613,s4,10,NPS,1
979,613,s7,10,CES,3
980,613,s7,8,NPS,0
981,613,s9,10,CES,1
982,613,s9,8,NPS,3
983,623,s7,7,CES,1
984,623,s7,10,NPS,2
985,623,s4,10,CES,1
986,623,s4,10,NPS,2
987,623,s9,10,CES,3
988,623,s9,10,NPS,2
989,626,s9,8,CES,0
990,626,s9,8,NPS,2
991,627,s2,10,CES,1
992,628,s2,10,CES,3
993,630,s7,8,CES,1
994,630,s7,8,NPS,0
995,630,s7,7,CES,2
996,630,s7,7,NPS,0
997,630,s6,9,NPS,3
998,630,s6,10,CES,3
999,630,s9,7,CES,1
1000,630,s9,7,NPS,1
1001,632,s4,7,CES,1
1002,632,s4,5,NPS,2
1003,633,s2,10,CES,1
1004,635,s5,8,NPS,3
1005,635,s5,10,CES,2
1006,635,s7,9,CES,2
1007,635,s7,10,NPS,1
1008,638,s7,8,CES,0
1009,638,s7,10,NPS,3
1010,638,s8,4,CES,3
1011,638,s8,9,NPS,3
1012,638,s8,5,CES,3
1013,638,s8,5,NPS,1
1014,638,s6,10,NPS,1
1015,638,s6,10,CES,0
1016,638,s7,9,CES,0
1017,638,s7,10,NPS,2
1018,642,s4,7,CES,1
1019,642,s4,10,NPS,2
1020,645,s5,10,NPS,1
1021,645,s5,10,CES,2
1022,645,s4,10,CES,2
1023,645,s4,10,NPS,0
1024,645,s7,10,CES,2
1025,645,s7,10,NPS,0
1026,647,s7,10,CES,0
1027,647,s7,10,NPS,0
1028,647,s7,10,CES,2
1029,647,s7,10,NPS,2
1030,649,s2,4,CES,3
1031,650,s9,10,CES,3
1032,650,s9,10,NPS,3
1033,650,s4,10,CES,1
1034,650,s4,10,NPS,1
1035,650,s9,10,CES,2
1036,650,s9,10,NPS,3
1037,658,s2,7,CES,0
1038,658,s6,10,NPS,0
1039,658,s6,10,CES,0
1040,658,s7,10,CES,2
1041,658,s7,10,NPS,3
1042,658,s9,10,CES,2
1043,658,s9,9,NPS,3
1044,665,s9,9,CES,2
1045,665,s9,10,NPS,0
1046,665,s9,10,CES,1
1047,665,s9,10,NPS,3
1048,665,s7,10,CES,0
1049,665,s7,10,NPS,2
1050,666,s7,10,CES,2
1051,666,s7,10,NPS,0
1052,666,s7,10,CES,1
1053,666,s7,10,NPS,1
1054,667,s5,10,NPS,3
1055,667,s5,10,CES,2
1056,667,s5,10,NPS,3
1057,667,s5,10,CES,1
1058,667,s5,10,NPS,3
1059,667,s5,10,CES,2
1060,667,s4,10,CES,0
1061,667,s4,10,NPS,2
1062,667,s7,10,CES,0
1063,667,s7,10,NPS,2
1064,667,s9,10,CES,3
1065,667,s9,10,NPS,0
1066,669,s2,8,CES,1
1067,669,s5,8,NPS,3
1068,669,s5,10,CES,0
1069,669,s6,9,NPS,0
1070,669,s6,7,CES,2
1071,669,s7,7,CES,1
1072,669,s7,10,NPS,1
1073,669,s9,10,CES,0
1074,669,s9,10,NPS,0
1075,670,s9,10,CES,2
1076,670,s9,10,NPS,0
1077,675,s9,9,CES,3
1078,675,s9,10,NPS,2
1079,675,s6,10,NPS,1
1080,675,s6,10,CES,2
1081,675,s9,10,CES,3
1082,675,s9,10,NPS,0
1083,678,s5,10,NPS,3
1084,678,s5,8,CES,3
1085,678,s9,7,CES,2
1086,678,s9,7,NPS,3
1087,685,s5,7,NPS,1
1088,685,s5,10,CES,0
1089,685,s7,10,CES,1
1090,685,s7,10,NPS,3
1091,685,s9,9,CES,3
1092,685,s9,10,NPS,1
1093,685,s7,10,CES,3
1094,685,s7,10,NPS,2
1095,685,s7,10,CES,3
1096,685,s7,10,NPS,1
1097,685,s9,10,CES,1
1098,685,s9,10,NPS,1
1099,687,s9,8,CES,1
1100,687,s9,10,NPS,2
1101,688,s5,10,NPS,2
1102,688,s5,10,CES,3
1103,690,s7,1,CES,1
1104,690,s7,6,NPS,0
1105,690,s4,10,CES,3
1106,690,s4,10,NPS,1
1107,690,s9,9,CES,1
1108,690,s9,6,NPS,0
1109,693,s4,2,CES,3
1110,693,s4,4,NPS,3
1111,693,s7,3,CES,3
1112,693,s7,1,NPS,2
1113,693,s9,5,CES,2
1114,693,s9,6,NPS,0
1115,695,s5,9,NPS,1
1116,695,s5,10,CES,2
1117,696,s4,10,CES,3
1118,696,s4,10,NPS,0
1119,696,s6,10,NPS,3
1120,696,s6,10,CES,3
1121,697,s2,4,CES,2
1122,697,s5,10,NPS,0
1123,697,s5,10,CES,3
1124,697,s6,10,NPS,1
1125,697,s6,10,CES,3
1126,697,s9,8,CES,0
1127,697,s9,10,NPS,0
1128,697,s7,10,CES,1
1129,697,s7,10,NPS,0
1130,697,s9,10,CES,3
1131,697,s9,10,NPS,3
1132,699,s4,7,CES,0
1133,699,s4,10,NPS,1
1134,701,s2,10,CES,3
1135,702,s7,10,CES,1
1136,702,s7,8,NPS,2
1137,702,s4,10,CES,0
1138,702,s4,10,NPS,3
1139,702,s6,10,NPS,0
1140,702,s6,10,CES,3
1141,702,s7,10,CES,3
1142,702,s7,10,NPS,3
1143,702,s9,10,CES,1
1144,702,s9,10,NPS,1
1145,702,s4,10,CES,3
1146,702,s4,10,NPS,2
1147,703,s5,9,NPS,0
1148,703,s5,5,CES,3
1149,703,s8,8,CES,0
1150,703,s8,10,NPS,2
1151,707,s2,7,CES,0
1152,710,s5,8,NPS,3
1153,710,s5,8,CES,1
1154,710,s4,9,CES,2
1155,710,s4,10,NPS,2
1156,712,s2,6,CES,1
1157,714,s5,4,NPS,3
1158,714,s5,6,CES,2
1159,715,s2,5,CES,2
1160,715,s9,10,CES,0
1161,715,s9,9,NPS,3
1162,715,s7,10,CES,2
1163,715,s7,10,NPS,2
1164,715,s9,10,CES,3
1165,715,s9,10,NPS,1
1166,715,s9,10,CES,0
1167,715,s9,10,NPS,2
1168,719,s7,6,CES,1
1169,719,s7,7,NPS,1
1170,719,s8,5,CES,2
1171,719,s8,8,NPS,1
1172,720,s2,10,CES,1
1173,722,s5,5,NPS,1
1174,722,s5,9,CES,1
1175,724,s5,4,NPS,1
1176,724,s5,2,CES,2
1177,724,s5,8,NPS,3
1178,724,s5,3,CES,1
1179,724,s4,2,CES,2
1180,724,s4,5,NPS,1
1181,724,s5,3,NPS,2
1182,724,s5,2,CES,3
1183,724,s5,5,NPS,1
1184,724,s5,4,CES,0
1185,724,s8,9,CES,3
1186,724,s8,9,NPS,2
1187,729,s4,4,CES,0
1188,729,s4,5,NPS,1
1189,729,s5,5,NPS,1
1190,729,s5,4,CES,2
1191,731,s5,8,NPS,3
1192,731,s5,7,CES,2
1193,731,s6,6,NPS,1
1194,731,s6,4,CES,2
1195,734,s5,10,NPS,1
1196,734,s5,10,CES,3
1197,734,s6,10,NPS,0
1198,734,s6,10,CES,1
1199,734,s9,10,CES,3
1200,734,s9,10,NPS,0
1201,735,s2,8,CES,3
1202,738,s5,5,NPS,0
1203,738,s5,4,CES,2
1204,738,s4,1,CES,1
1205,738,s4,6,NPS,2
1206,738,s5,4,NPS,2
1207,738,s5,2,CES,2
1208,743,s2,10,CES,3
1209,751,s4,5,CES,2
1210,751,s4,6,NPS,1
1211,752,s5,3,NPS,2
1212,752,s5,6,CES,0
1213,752,s4,6,CES,1
1214,752,s4,4,NPS,1
1215,755,s7,5,CES,1
1216,755,s7,3,NPS,2
1217,755,s6,5,NPS,2
1218,755,s6,7,CES,3
1219,755,s7,6,CES,3
1220,755,s7,8,NPS,2
1221,755,s7,10,CES,1
1222,755,s7,6,NPS,2
1223,756,s4,10,CES,0
1224,756,s4,10,NPS,0
1225,756,s9,9,CES,3
1226,756,s9,7,NPS,2
1227,759,s2,5,CES,2
1228,765,s5,4,NPS,1
1229,765,s5,8,CES,1
1230,767,s2,9,CES,1
1231,768,s2,10,CES,1
1232,768,s4,10,CES,0
1233,768,s4,10,NPS,3
1234,768,s4,10,CES,1
1235,768,s4,10,NPS,0
1236,768,s7,10,CES,3
1237,768,s7,10,NPS,1
1238,768,s9,10,CES,1
1239,768,s9,10,NPS,1
1240,768,s4,10,CES,3
1241,768,s4,10,NPS,2
1242,768,s7,10,CES,2
1243,768,s7,10,NPS,1
1244,768,s9,10,CES,2
1245,768,s9,10,NPS,0
1246,771,s5,7,NPS,1
1247,771,s5,10,CES,2
1248,771,s4,8,CES,2
1249,771,s4,9,NPS,3
1250,771,s9,10,CES,0
1251,771,s9,10,NPS,1
1252,774,s5,10,NPS,0
1253,774,s5,10,CES,0
1254,774,s5,10,NPS,3
1255,774,s5,10,CES,2
1256,775,s5,10,NPS,3
1257,775,s5,10,CES,1
1258,777,s5,10,NPS,2
1259,777,s5,10,CES,0
1260,781,s9,10,CES,1
1261,781,s9,10,NPS,3
1262,782,s2,1,CES,0
1263,782,s7,10,CES,1
1264,782,s7,5,NPS,0
1265,782,s9,9,CES,3
1266,782,s9,10,NPS,3
1267,783,s4,10,CES,0
1268,783,s4,10,NPS,3
1269,783,s5,4,NPS,1
1270,783,s5,9,CES,2
1271,783,s7,5,CES,3
1272,783,s7,5,NPS,1
1273,788,s5,10,NPS,3
1274,788,s5,10,CES,1
1275,788,s5,10,NPS,3
1276,788,s5,10,CES,2
1277,793,s2,6,CES,0
1278,794,s7,2,CES,0
1279,794,s7,2,NPS,3
1280,794,s8,1,CES,0
1281,794,s8,1,NPS,1
1282,794,s7,7,CES,3
1283,794,s7,8,NPS,2
1284,794,s9,7,CES,0
1285,794,s9,10,NPS,2
1286,797,s5,8,NPS,0
1287,797,s5,8,CES,2
1288,797,s7,10,CES,0
1289,797,s7,10,NPS,2
1290,798,s6,5,NPS,2
1291,798,s6,4,CES,0
1292,798,s7,7,CES,2
1293,798,s7,8,NPS,0
1294,798,s9,10,CES,2
1295,798,s9,10,NPS,1
1296,799,s6,9,NPS,0
1297,799,s6,10,CES,0
1298,800,s5,10,NPS,2
1299,800,s5,10,CES,2
1300,800,s9,10,CES,3
1301,800,s9,10,NPS,1
1302,800,s8,10,CES,2
1303,800,s8,10,NPS,1
1304,800,s9,10,CES,1
1305,800,s9,10,NPS,3
1306,801,s2,6,CES,1
1307,801,s5,10,NPS,2
1308,801,s5,9,CES,2
1309,801,s4,7,CES,2
1310,801,s4,10,NPS,1
1311,801,s4,10,CES,1
1312,801,s4,7,NPS,3
1313,803,s5,9,NPS,2
1314,803,s5,10,CES,3
1315,803,s6,10,NPS,3
1316,803,s6,8,CES,0
1317,803,s9,8,CES,3
1318,803,s9,9,NPS,1
1319,804,s5,8,NPS,3
1320,804,s5,6,CES,0
1321,804,s5,5,NPS,1
1322,804,s5,5,CES,3
1323,804,s6,10,NPS,2
1324,804,s6,10,CES,0
1325,804,s7,8,CES,3
1326,804,s7,10,NPS,3
1327,807,s9,6,CES,3
1328,807,s9,2,NPS,3
1329,807,s7,6,CES,3
1330,807,s7,4,NPS,1
1331,807,s4,8,CES,0
1332,807,s4,10,NPS,1
1333,810,s2,6,CES,1
1334,811,s7,10,CES,0
1335,811,s7,10,NPS,1
1336,815,s5,10,NPS,2
1337,815,s5,10,CES,0
1338,815,s9,10,CES,3
1339,815,s9,10,NPS,1
1340,820,s5,10,NPS,2
1341,820,s5,10,CES,3
1342,821,s5,9,NPS,1
1343,821,s5,9,CES,1
1344,821,s4,10,CES,1
1345,821,s4,10,NPS,3
1346,821,s4,8,CES,0
1347,821,s4,10,NPS,2
1348,821,s7,7,CES,3
1349,821,s7,8,NPS,3
1350,821,s8,5,CES,2
1351,821,s8,6,NPS,1
1352,821,s7,10,CES,0
1353,821,s7,10,NPS,1
1354,821,s9,10,CES,2
1355,821,s9,10,NPS,3
1356,827,s5,10,NPS,0
1357,827,s5,8,CES,0
1358,828,s7,10,CES,3
1359,828,s7,10,NPS,3
1360,829,s5,10,NPS,1
1361,829,s5,8,CES,2
1362,836,s5,5,NPS,3
1363,836,s5,4,CES,0
1364,836,s5,8,NPS,1
1365,836,s5,5,CES,3
1366,836,s6,6,NPS,2
1367,836,s6,5,CES,3
1368,836,s7,7,CES,0
1369,836,s7,10,NPS,3
1370,836,s9,7,CES,0
1371,836,s9,10,NPS,1
1372,838,s2,6,CES,2
1373,840,s4,10,CES,1
1374,840,s4,6,NPS,0
1375,841,s4,10,CES,3
1376,841,s4,8,NPS,3
1377,845,s6,10,NPS,3
1378,845,s6,9,CES,1
1379,846,s2,10,CES,3
1380,847,s5,2,NPS,2
1381,847,s5,3,CES,1
1382,847,s5,6,NPS,3
1383,847,s5,4,CES,2
1384,847,s4,3,CES,0
1385,847,s4,6,NPS,3
1386,847,s7,6,CES,0
1387,847,s7,7,NPS,1
1388,849,s6,10,NPS,2
1389,849,s6,10,CES,0
1390,849,s7,10,CES,0
1391,849,s7,7,NPS,1
1392,849,s9,8,CES,2
1393,849,s9,8,NPS,2
1394,857,s5,8,NPS,2
1395,857,s5,9,CES,3
1396,858,s9,10,CES,1
1397,858,s9,10,NPS,2
1398,862,s5,9,NPS,2
1399,862,s5,10,CES,3
1400,865,s2,5,CES,2
1401,865,s5,10,NPS,1
1402,865,s5,10,CES,2
1403,865,s6,8,NPS,3
1404,865,s6,10,CES,1
1405,865,s7,10,CES,0
1406,865,s7,9,NPS,3
1407,865,s9,10,CES,2
1408,865,s9,10,NPS,2
1409,865,s9,10,CES,1
1410,865,s9,10,NPS,0
1411,865,s4,10,CES,1
1412,865,s4,10,NPS,2
1413,865,s6,10,NPS,3
1414,865,s6,10,CES,1
1415,865,s9,10,CES,0
1416,865,s9,10,NPS,2
1417,868,s5,9,NPS,0
1418,868,s5,8,CES,2
1419,868,s4,5,CES,1
1420,868,s4,4,NPS,1
1421,868,s7,9,CES,1
1422,868,s7,4,NPS,0
1423,868,s9,10,CES,0
1424,868,s9,7,NPS,2
1425,868,s6,10,NPS,2
1426,868,s6,10,CES,1
1427,868,s7,10,CES,1
1428,868,s7,9,NPS,0
1429,872,s7,10,CES,3
1430,872,s7,10,NPS,3
1431,878,s5,10,NPS,1
1432,878,s5,9,CES,1
1433,878,s9,10,CES,0
1434,878,s9,10,NPS,0
1435,880,s7,10,CES,0
1436,880,s7,10,NPS,2
1437,880,s9,10,CES,3
1438,880,s9,8,NPS,3
1439,880,s9,10,CES,1
1440,880,s9,10,NPS,3
1441,880,s7,10,CES,1
1442,880,s7,10,NPS,0
1443,880,s9,10,CES,0
1444,880,s9,10,NPS,1
1445,882,s2,4,CES,0
1446,884,s5,3,NPS,3
1447,884,s5,3,CES,1
1448,884,s6,6,NPS,2
1449,884,s6,7,CES,0
1450,885,s2,8,CES,0
1451,892,s2,7,CES,0
1452,893,s4,10,CES,0
1453,893,s4,7,NPS,1
1454,897,s5,7,NPS,0
1455,897,s5,10,CES,0
1456,897,s4,7,CES,3
1457,897,s4,10,NPS,0
1458,897,s4,10,CES,0
1459,897,s4,9,NPS,2
1460,897,s7,10,CES,3
1461,897,s7,10,NPS,2
1462,897,s9,10,CES,2
1463,897,s9,10,NPS,1
1464,897,s7,10,CES,1
1465,897,s7,10,NPS,2
1466,897,s6,10,NPS,3
1467,897,s6,10,CES,2
1468,897,s7,10,CES,3
1469,897,s7,10,NPS,0
1470,897,s8,10,CES,3
1471,897,s8,10,NPS,2
1472,897,s7,10,CES,2
1473,897,s7,10,NPS,2
1474,904,s4,10,CES,2
1475,904,s4,10,NPS,0
1476,908,s5,10,NPS,0
1477,908,s5,10,CES,2
1478,908,s5,10,NPS,2
1479,908,s5,7,CES,1
1480,908,s4,10,CES,0
1481,908,s4,9,NPS,0
1482,909,s5,10,NPS,0
1483,909,s5,7,CES,1
1484,909,s4,7,CES,1
1485,909,s4,7,NPS,1
1486,909,s5,8,NPS,1
1487,909,s5,6,CES,2
1488,909,s7,9,CES,1
1489,909,s7,9,NPS,2
1490,910,s2,4,CES,2
1491,910,s4,5,CES,0
1492,910,s4,1,NPS,0
1493,910,s4,4,CES,0
1494,910,s4,3,NPS,2
1495,910,s5,5,NPS,2
1496,910,s5,5,CES,1
1497,910,s7,1,CES,3
1498,910,s7,4,NPS,0
1499,910,s7,7,CES,2
1500,910,s7,7,NPS,1
1501,917,s5,1,NPS,0
1502,917,s5,4,CES,2
1503,917,s6,4,NPS,3
1504,917,s6,5,CES,1
1505,917,s8,2,CES,0
1506,917,s8,1,NPS,2
1507,917,s6,2,NPS,2
1508,917,s6,1,CES,2
1509,920,s2,10,CES,1
1510,920,s4,10,CES,2
1511,920,s4,10,NPS,1
1512,920,s6,9,NPS,1
1513,920,s6,7,CES,0
1514,920,s7,9,CES,3
1515,920,s7,9,NPS,2
1516,920,s9,10,CES,0
1517,920,s9,10,NPS,1
1518,920,s4,10,CES,1
1519,920,s4,10,NPS,2
1520,920,s6,10,NPS,0
1521,920,s6,10,CES,0
1522,920,s7,10,CES,3
1523,920,s7,10,NPS,0
1524,925,s4,10,CES,0
1525,925,s4,10,NPS,3
1526,933,s2,4,CES,1
1527,933,s7,10,CES,3
1528,933,s7,10,NPS,2
1529,934,s7,8,CES,2
1530,934,s7,10,NPS,0
1531,934,s9,10,CES,3
1532,934,s9,10,NPS,0
1533,942,s7,8,CES,2
1534,942,s7,6,NPS,2
1535,942,s9,10,CES,2
1536,942,s9,7,NPS,1
1537,944,s4,9,CES,1
1538,944,s4,9,NPS,3
1539,944,s9,10,CES,1
1540,944,s9,10,NPS,1
1541,944,s7,10,CES,1
1542,944,s7,10,NPS,1
1543,944,s4,10,CES,2
1544,944,s4,10,NPS,2
1545,944,s6,10,NPS,0
1546,944,s6,10,CES,2
1547,944,s7,10,CES,2
1548,944,s7,10,NPS,2
1549,944,s7,10,CES,3
1550,944,s7,10,NPS,1
1551,945,s2,10,CES,2
1552,948,s2,7,CES,3
1553,950,s2,6,CES,1
1554,950,s4,10,CES,0
1555,950,s4,10,NPS,2
1556,950,s4,10,CES,3
1557,950,s4,9,NPS,3
1558,958,s5,10,NPS,3
1559,958,s5,10,CES,0
1560,958,s4,10,CES,2
1561,958,s4,10,NPS,0
1562,958,s7,10,CES,3
1563,958,s7,10,NPS,2
1564,960,s2,7,CES,3
1565,964,s6,10,NPS,1
1566,964,s6,10,CES,1
1567,966,s8,6,CES,2
1568,966,s8,7,NPS,1
1569,968,s5,3,NPS,0
1570,968,s5,4,CES,0
1571,968,s4,3,CES,3
1572,968,s4,3,NPS,0
1573,968,s5,6,NPS,3
1574,968,s5,3,CES,3
1575,974,s5,8,NPS,1
1576,974,s5,9,CES,3
1577,974,s4,10,CES,0
1578,974,s4,10,NPS,3
1579,977,s2,7,CES,3
1580,982,s2,10,CES,2
1581,985,s9,9,CES,0
1582,985,s9,9,NPS,3
1583,992,s4,10,CES,0
1584,992,s4,9,NPS,2
1585,994,s4,9,CES,0
1586,994,s4,10,NPS,3
1587,994,s7,8,CES,3
1588,994,s7,9,NPS,1
1589,994,s9,8,CES,3
1590,994,s9,10,NPS,3
1591,998,s4,1,CES,3
1592,998,s4,5,NPS,2
