rowNumber,PersonId,Solved ,State 
22084,26568Not Solved,s7
22086,26569Not Solved,s7
22092,26595Not Solved,s7
22112,26609Solved,s7
22116,26620Solved,s7
22130,26635Not Solved,s7
22134,26635Solved,s7
22138,26636Not Solved,s7
22146,26638Not Solved,s7
22166,26650Solved,s7
22170,26660Not Solved,s7
22174,26660Solved,s7
22176,26662Not Solved,s7
22196,26674Solved,s7
22206,26686Solved,s7
22212,26688Solved,s7
22224,26715Not Solved,s7
22226,26715Not Solved,s7
22228,26718Solved,s7
22232,26721Not Solved,s7
22242,26730Solved,s7
22250,26748Not Solved,s7
22276,26804Not Solved,s7
22278,26804Not Solved,s7
22280,26804Solved,s7
22282,26805Not Solved,s7
22290,26810Not Solved,s7
22294,26815Solved,s7
22314,26836Not Solved,s7
22318,26843Not Solved,s7
22324,26847Not Solved,s7
22326,26847Not Solved,s7
22328,26847Not Solved,s7
22334,26847Solved,s7
22340,26852Solved,s7
22354,26866Solved,s7
22360,26880Solved,s7
22368,26890Not Solved,s7
22370,26890Solved,s7
22376,26899Solved,s7
22378,26901Solved,s7
22386,26910Not Solved,s7
22392,26916Not Solved,s7
22394,26916Solved,s7
22406,26924Solved,s7
22422,26939Not Solved,s7
22426,26939Solved,s7
22434,26944Not Solved,s7
22438,26944Solved,s7
22460,26963Not Solved,s7
22464,26967Not Solved,s7
22466,26967Solved,s7
22468,26971Solved,s7
22474,26976Not Solved,s7
22476,26976Not Solved,s7
22478,26976Solved,s7
22480,26980Solved,s7
22482,26995Not Solved,s7
22490,27006Solved,s7
22494,27012Not Solved,s7
22502,27038Solved,s7
22504,27039Solved,s7
22522,27072Not Solved,s7
22524,27072Solved,s7
22532,27082Solved,s7
22536,27085Solved,s7
22538,27095Solved,s7
22548,27110Not Solved,s7
22554,27111Not Solved,s7
22562,27120Solved,s7
22584,27151Not Solved,s7
22586,27151Solved,s7
22604,27183Solved,s7
22616,27203Solved,s7
22624,27205Not Solved,s7
22626,27205Solved,s7
22628,27206Not Solved,s7
22630,27209Solved,s7
22634,27210Solved,s7
22644,27226Not Solved,s7
22654,27236Not Solved,s7
22656,27240Not Solved,s7
22660,27240Solved,s7
22668,27260Solved,s7
22672,27262Solved,s7
22676,27266Not Solved,s7
22678,27267Not Solved,s7
22680,27267Not Solved,s7
22696,27293Not Solved,s7
22700,27293Solved,s7
22706,27306Solved,s7
22712,27317Solved,s7
22716,27323Solved,s7
22720,27324Not Solved,s7
22722,27324Not Solved,s7
22726,27328Solved,s7
22736,27333Solved,s7
22742,27348Solved,s7
22758,27355Not Solved,s7
22762,27359Not Solved,s7
22768,27366Not Solved,s7
22770,27366Not Solved,s7
22778,27372Not Solved,s7
22780,27373Solved,s7
22786,27390Not Solved,s7
22794,27413Not Solved,s7
22796,27414Solved,s7
22804,27431Not Solved,s7
22806,27432Solved,s7
22814,27447Not Solved,s7
22816,27449Not Solved,s7
22826,27452Not Solved,s7
22830,27452Not Solved,s7
22842,27462Solved,s7
22854,27468Solved,s7
22860,27475Not Solved,s7
22866,27491Solved,s7
22868,27494Not Solved,s7
22872,27494Not Solved,s7
22882,27507Not Solved,s7
22892,27513Not Solved,s7
22896,27513Not Solved,s7
22906,27528Not Solved,s7
22916,27538Solved,s7
22922,27544Not Solved,s7
22928,27547Solved,s7
22934,27557Not Solved,s7
22944,27580Solved,s7
22950,27587Solved,s7
22958,27589Solved,s7
22964,27599Not Solved,s7
22972,27607Solved,s7
22984,27628Solved,s7
23002,27644Solved,s7
23020,27660Not Solved,s7
23022,27660Solved,s7
23024,27662Solved,s7
23038,27670Solved,s7
23046,27683Not Solved,s7
23048,27685Solved,s7
23050,27688Solved,s7
23074,27704Not Solved,s7
23110,27749Solved,s7
23112,27751Solved,s7
23120,27761Not Solved,s7
23140,27825Not Solved,s7
23142,27827Not Solved,s7
23180,27877Solved,s7
23194,27883Solved,s7
23198,27884Not Solved,s7
23200,27895Solved,s7
23202,27896Solved,s7
23208,27899Not Solved,s7
23210,27902Not Solved,s7
23234,27949Not Solved,s7
23236,27950Solved,s7
23242,27954Not Solved,s7
23250,27970Not Solved,s7
23268,27981Solved,s7
23286,28016Solved,s7
23294,28019Not Solved,s7
23302,28033Solved,s7
23306,28036Not Solved,s7
23324,28071Solved,s7
23326,28072Not Solved,s7
23334,28091Not Solved,s7
23338,28093Not Solved,s7
23340,28093Not Solved,s7
23350,28096Not Solved,s7
23352,28096Not Solved,s7
23358,28104Not Solved,s7
23368,28110Solved,s7
23380,28118Solved,s7
23382,28124Solved,s7
23388,28128Not Solved,s7
23392,28129Solved,s7
23398,28141Solved,s7
23404,28144Not Solved,s7
23412,28145Solved,s7
23422,28155Not Solved,s7
23424,28155Not Solved,s7
23426,28155Not Solved,s7
23430,28156Solved,s7
23436,28161Not Solved,s7
23448,28168Not Solved,s7
23450,28168Not Solved,s7
23470,28185Not Solved,s7
23488,28207Solved,s7
23500,28230Not Solved,s7
23510,28235Not Solved,s7
23530,28270Not Solved,s7
23534,28274Not Solved,s7
23542,28281Solved,s7
23548,28283Not Solved,s7
23550,28283Solved,s7
23558,28305Not Solved,s7
23564,28312Not Solved,s7
23568,28312Solved,s7
23578,28321Solved,s7
23590,28340Solved,s7
23602,28356Solved,s7
23606,28358Not Solved,s7
23616,28367Not Solved,s7
23624,28376Not Solved,s7
23634,28399Not Solved,s7
23642,28408Not Solved,s7
23652,28416Solved,s7
23662,28433Solved,s7
23678,28454Not Solved,s7
23688,28473Not Solved,s7
23690,28473Not Solved,s7
23692,28479Solved,s7
23698,28485Solved,s7
23700,28486Solved,s7
23702,28493Solved,s7
23706,28499Solved,s7
23716,28514Not Solved,s7
23718,28517Not Solved,s7
23724,28520Not Solved,s7
23734,28537Solved,s7
23736,28540Not Solved,s7
23744,28544Solved,s7
23748,28550Solved,s7
23760,28559Solved,s7
23772,28579Not Solved,s7
23774,28579Solved,s7
23790,28603Not Solved,s7
23802,28610Solved,s7
23806,28627Not Solved,s7
23808,28627Not Solved,s7
23816,28631Not Solved,s7
23822,28635Solved,s7
23836,28661Not Solved,s7
23864,28693Solved,s7
23878,28700Not Solved,s7
23880,28706Not Solved,s7
23886,28712Not Solved,s7
23890,28714Solved,s7
23916,28739Not Solved,s7
23944,28790Not Solved,s7
23958,28807Solved,s7
23962,28811Not Solved,s7
23964,28811Solved,s7
23976,28822Solved,s7
23978,28823Not Solved,s7
23980,28823Not Solved,s7
23990,28829Solved,s7
23998,28840Solved,s7
24004,28845Solved,s7
24008,28851Solved,s7
24010,28852Solved,s7
24024,28864Not Solved,s7
24028,28867Solved,s7
24030,28868Solved,s7
24032,28871Solved,s7
24036,28875Not Solved,s7
24044,28889Not Solved,s7
24046,28889Solved,s7
24054,28902Solved,s7
24056,28903Not Solved,s7
24058,28905Solved,s7
24060,28908Solved,s7
24072,28918Not Solved,s7
24074,28920Solved,s7
24084,28927Not Solved,s7
24086,28927Not Solved,s7
24088,28927Not Solved,s7
24094,28932Not Solved,s7
24100,28943Solved,s7
24118,28964Solved,s7
24124,28969Solved,s7
24136,28988Not Solved,s7
24146,28995Not Solved,s7
24148,29002Solved,s7
24158,29012Not Solved,s7
24162,29019Solved,s7
24164,29022Not Solved,s7
24168,29029Solved,s7
24176,29031Solved,s7
24186,29043Not Solved,s7
24188,29043Not Solved,s7
24196,29046Solved,s7
24214,29068Solved,s7
24220,29072Not Solved,s7
24228,29076Not Solved,s7
24234,29078Solved,s7
24246,29085Not Solved,s7
24248,29085Not Solved,s7
24252,29089Not Solved,s7
24254,29092Solved,s7
24268,29114Solved,s7
24272,29118Not Solved,s7
24292,29141Solved,s7
24298,29150Not Solved,s7
24308,29167Not Solved,s7
24310,29167Not Solved,s7
24324,29179Solved,s7
24328,29182Solved,s7
24334,29187Solved,s7
24340,29189Solved,s7
24348,29196Not Solved,s7
24352,29201Not Solved,s7
24370,29221Solved,s7
24374,29225Solved,s7
24376,29226Solved,s7
24378,29236Solved,s7
24382,29247Not Solved,s7
24404,29271Not Solved,s7
24412,29285Solved,s7
24418,29293Not Solved,s7
24422,29298Not Solved,s7
24424,29298Not Solved,s7
24442,29318Solved,s7
24448,29325Not Solved,s7
24458,29329Not Solved,s7
24484,29370Not Solved,s7
24490,29372Solved,s7
24496,29382Solved,s7
24498,29384Solved,s7
24514,29405Solved,s7
24526,29417Not Solved,s7
24528,29417Not Solved,s7
24530,29417Solved,s7
24548,29437Not Solved,s7
24552,29438Not Solved,s7
24554,29440Not Solved,s7
24556,29441Solved,s7
24560,29446Not Solved,s7
24562,29453Solved,s7
24570,29463Not Solved,s7
24574,29467Solved,s7
24582,29476Not Solved,s7
24592,29483Solved,s7
24604,29513Solved,s7
24608,29515Solved,s7
24610,29517Not Solved,s7
24612,29529Not Solved,s7
24614,29529Solved,s7
24618,29535Not Solved,s7
24628,29576Solved,s7
24634,29593Not Solved,s7
24640,29600Solved,s7
24650,29604Not Solved,s7
24658,29614Solved,s7
24664,29618Not Solved,s7
24666,29618Solved,s7
24672,29619Not Solved,s7
24680,29623Not Solved,s7
24682,29623Not Solved,s7
24694,29630Not Solved,s7
24700,29634Not Solved,s7
24702,29634Solved,s7
24714,29652Not Solved,s7
24722,29660Not Solved,s7
24730,29663Solved,s7
24734,29672Not Solved,s7
24742,29674Not Solved,s7
24750,29683Solved,s7
24766,29698Solved,s7
24782,29721Not Solved,s7
24792,29734Solved,s7
24802,29750Solved,s7
24826,29780Not Solved,s7
24828,29780Solved,s7
24832,29789Not Solved,s7
24840,29794Not Solved,s7
24854,29803Not Solved,s7
24856,29803Solved,s7
24868,29812Not Solved,s7
24880,29823Not Solved,s7
24884,29823Not Solved,s7
24886,29823Solved,s7
24890,29824Solved,s7
24914,29853Not Solved,s7
24920,29863Not Solved,s7
24936,29883Solved,s7
24946,29898Not Solved,s7
24960,29915Not Solved,s7
24964,29919Solved,s7
24966,29920Solved,s7
24982,29945Not Solved,s7
24984,29945Not Solved,s7
24990,29952Solved,s7
24994,29965Solved,s7
25006,29977Not Solved,s7
25008,29977Solved,s7
25026,30011Solved,s7
25028,30013Not Solved,s7
25032,30014Not Solved,s7
25036,30019Not Solved,s7
25044,30021Not Solved,s7
25054,30026Not Solved,s7
25072,30049Solved,s7
25074,30050Solved,s7
25080,30057Not Solved,s7
25090,30087Not Solved,s7
25094,30087Solved,s7
25116,30107Not Solved,s7
25126,30120Solved,s7
25130,30121Solved,s7
25142,30144Solved,s7
25152,30156Solved,s7
25154,30159Solved,s7
25160,30161Solved,s7
25164,30169Solved,s7
25172,30172Not Solved,s7
25174,30172Solved,s7
25176,30176Solved,s7
25188,30189Not Solved,s7
25200,30200Solved,s7
25206,30205Solved,s7
25210,30218Not Solved,s7
25212,30219Solved,s7
25224,30226Not Solved,s7
25226,30226Not Solved,s7
25244,30251Solved,s7
25258,30271Solved,s7
25264,30276Not Solved,s7
25278,30294Not Solved,s7
25282,30297Solved,s7
25298,30312Not Solved,s7
25308,30326Solved,s7
25312,30331Not Solved,s7
25316,30335Not Solved,s7
25320,30338Not Solved,s7
25322,30338Solved,s7
25330,30345Solved,s7
25334,30355Solved,s7
25338,30362Not Solved,s7
25340,30362Not Solved,s7
25344,30375Not Solved,s7
25354,30385Not Solved,s7
25368,30407Not Solved,s7
25370,30407Not Solved,s7
25378,30415Not Solved,s7
25386,30418Not Solved,s7
25388,30418Solved,s7
25390,30420Not Solved,s7
25392,30420Not Solved,s7
25394,30420Solved,s7
25400,30424Solved,s7
25408,30441Solved,s7
25428,30464Solved,s7
25432,30465Solved,s7
25438,30474Solved,s7
25462,30501Not Solved,s7
25468,30515Solved,s7
25476,30533Solved,s7
25480,30538Solved,s7
25486,30545Not Solved,s7
25488,30545Not Solved,s7
25498,30560Solved,s7
25500,30562Not Solved,s7
25516,30582Not Solved,s7
25520,30583Not Solved,s7
25522,30585Solved,s7
25526,30603Solved,s7
25534,30608Solved,s7
25544,30624Not Solved,s7
25560,30646Not Solved,s7
25570,30654Solved,s7
25574,30662Not Solved,s7
25586,30674Not Solved,s7
25608,30708Not Solved,s7
25618,30730Solved,s7
25632,30748Solved,s7
25634,30751Solved,s7
25642,30757Not Solved,s7
25650,30761Solved,s7
25658,30763Not Solved,s7
25676,30785Solved,s7
25686,30801Not Solved,s7
25694,30806Not Solved,s7
25696,30806Not Solved,s7
25698,30806Not Solved,s7
25700,30806Solved,s7
25704,30807Solved,s7
25712,30816Not Solved,s7
25718,30825Solved,s7
25724,30828Solved,s7
25728,30832Not Solved,s7
25732,30833Solved,s7
25736,30844Not Solved,s7
25738,30844Not Solved,s7
25742,30847Solved,s7
25754,30871Solved,s7
25762,30878Not Solved,s7
25782,30903Solved,s7
25788,30911Not Solved,s7
25796,30923Solved,s7
25812,30932Not Solved,s7
25820,30941Solved,s7
25830,30946Solved,s7
25832,30948Not Solved,s7
25838,30950Not Solved,s7
25844,30953Solved,s7
25852,30960Solved,s7
25856,30971Solved,s7
25860,30973Solved,s7
25864,30980Not Solved,s7
25866,30980Solved,s7
25872,30983Not Solved,s7
25874,30983Not Solved,s7
25876,30984Solved,s7
25884,30991Not Solved,s7
25902,31025Not Solved,s7
25920,31064Not Solved,s7
25928,31067Not Solved,s7
25930,31069Not Solved,s7
25936,31079Not Solved,s7
25946,31103Not Solved,s7
25956,31116Solved,s7
25966,31130Not Solved,s7
25972,31143Solved,s7
25974,31146Solved,s7
25984,31156Not Solved,s7
25986,31160Not Solved,s7
25998,31173Solved,s7
26002,31181Not Solved,s7
26004,31181Not Solved,s7
26012,31188Solved,s7
26018,31194Solved,s7
26022,31196Solved,s7
26026,31205Solved,s7
26036,31215Solved,s7
26044,31221Solved,s7
26052,31230Solved,s7
26056,31231Solved,s7
26062,31240Not Solved,s7
26066,31242Solved,s7
26070,31260Solved,s7
26076,31262Solved,s7
26094,31294Not Solved,s7
26112,31311Not Solved,s7
26120,31312Not Solved,s7
26124,31316Not Solved,s7
26128,31318Solved,s7
26132,31322Solved,s7
26140,31343Solved,s7
26144,31345Solved,s7
26148,31348Not Solved,s7
26156,31360Solved,s7
26168,31370Solved,s7
26182,31406Solved,s7
26220,31449Solved,s7
26234,31464Solved,s7
26242,31474Solved,s7
26248,31488Solved,s7
26258,31505Not Solved,s7
26262,31506Solved,s7
26270,31525Solved,s7
26286,31544Not Solved,s7
26292,31544Not Solved,s7
26296,31544Solved,s7
26300,31552Solved,s7
26304,31556Solved,s7
26308,31559Solved,s7
26332,31579Solved,s7
26346,31595Solved,s7
26352,31604Not Solved,s7
26356,31604Solved,s7
26364,31613Not Solved,s7
26380,31633Solved,s7
26390,31649Not Solved,s7
26404,31682Solved,s7
26414,31699Solved,s7
26420,31704Not Solved,s7
26438,31732Not Solved,s7
26440,31732Solved,s7
26444,31744Not Solved,s7
26446,31744Solved,s7
26458,31781Solved,s7
26466,31801Solved,s7
26476,31813Solved,s7
26504,31864Not Solved,s7
26522,31877Solved,s7
26528,31878Not Solved,s7
26538,31881Not Solved,s7
26542,31882Not Solved,s7
26566,31909Solved,s7
26578,31922Solved,s7
26584,31931Not Solved,s7
26586,31931Solved,s7
26588,31932Not Solved,s7
26592,31934Solved,s7
26606,31957Solved,s7
26610,31959Solved,s7
26618,31966Solved,s7
26624,31973Solved,s7
26642,31989Solved,s7
26644,31990Solved,s7
26650,31997Solved,s7
26654,32006Not Solved,s7
26668,32020Solved,s7
26682,32035Not Solved,s7
26694,32049Not Solved,s7
26696,32049Not Solved,s7
26724,32081Not Solved,s7
26732,32095Not Solved,s7
26736,32104Solved,s7
26748,32116Solved,s7
26756,32124Not Solved,s7
26774,32145Not Solved,s7
26776,32145Solved,s7
26784,32156Solved,s7
26786,32160Not Solved,s7
26788,32160Not Solved,s7
26802,32183Not Solved,s7
26818,32190Solved,s7
26820,32195Not Solved,s7
26824,32195Solved,s7
26830,32201Not Solved,s7
26832,32201Solved,s7
26842,32213Not Solved,s7
26866,32248Not Solved,s7
26882,32263Solved,s7
26884,32264Solved,s7
26910,32296Not Solved,s7
26928,32310Not Solved,s7
26940,32320Solved,s7
26954,32325Solved,s7
26960,32332Solved,s7
26966,32339Solved,s7
26974,32367Not Solved,s7
26984,32377Solved,s7
26988,32381Solved,s7
26994,32386Solved,s7
27012,32398Solved,s7
27014,32402Not Solved,s7
27016,32402Solved,s7
27020,32404Solved,s7
27022,32409Solved,s7
27028,32412Not Solved,s7
27030,32417Not Solved,s7
27032,32417Solved,s7
27038,32421Not Solved,s7
27040,32421Solved,s7
27044,32422Solved,s7
27046,32426Solved,s7
27050,32427Not Solved,s7
27056,32429Not Solved,s7
27058,32429Not Solved,s7
27060,32429Solved,s7
27082,32467Solved,s7
27088,32478Not Solved,s7
27094,32485Solved,s7
27112,32506Not Solved,s7
27114,32506Solved,s7
27128,32518Not Solved,s7
27136,32531Solved,s7
27148,32554Solved,s7
27154,32563Not Solved,s7
27160,32565Not Solved,s7
27164,32587Solved,s7
27168,32588Not Solved,s7
27182,32605Solved,s7
27188,32607Solved,s7
27192,32613Not Solved,s7
27194,32613Not Solved,s7
27208,32634Not Solved,s7
27210,32638Solved,s7
27228,32657Not Solved,s7
27238,32681Not Solved,s7
27240,32681Solved,s7
27244,32693Solved,s7
27256,32709Solved,s7
27260,32710Solved,s7
27266,32718Not Solved,s7
27274,32729Not Solved,s7
27278,32734Not Solved,s7
27280,32734Solved,s7
27290,32742Solved,s7
27294,32749Not Solved,s7
27304,32757Solved,s7
27320,32777Solved,s7
27328,32790Solved,s7
27336,32802Solved,s7
27340,32805Not Solved,s7
27342,32805Not Solved,s7
27344,32805Not Solved,s7
27348,32811Solved,s7
27356,32818Not Solved,s7
27360,32819Solved,s7
27364,32822Solved,s7
27372,32837Solved,s7
27380,32851Not Solved,s7
27384,32856Not Solved,s7
27390,32864Not Solved,s7
27394,32867Solved,s7
27398,32870Not Solved,s7
27404,32880Solved,s7
27418,32897Not Solved,s7
27430,32909Solved,s7
27452,32940Not Solved,s7
27454,32940Not Solved,s7
27458,32941Not Solved,s7
27470,32948Not Solved,s7
27472,32948Not Solved,s7
27474,32948Not Solved,s7
27476,32951Not Solved,s7
27482,32957Not Solved,s7
27490,32961Not Solved,s7
27492,32961Solved,s7
27496,32964Not Solved,s7
27506,32985Not Solved,s7
27510,32989Solved,s7
27514,32998Not Solved,s7
27516,32998Not Solved,s7
27520,33005Not Solved,s7
27530,33013Solved,s7
27544,33024Not Solved,s7
27548,33033Solved,s7
27550,33038Not Solved,s7
27552,33038Solved,s7
27560,33043Not Solved,s7
27570,33055Solved,s7
27572,33062Not Solved,s7
27574,33062Solved,s7
27582,33070Not Solved,s7
27584,33070Solved,s7
27594,33076Not Solved,s7
27600,33085Solved,s7
27608,33095Solved,s7
27624,33120Solved,s7
27630,33134Solved,s7
27638,33152Not Solved,s7
27660,33184Not Solved,s7
27664,33184Solved,s7
27674,33192Solved,s7
27678,33209Solved,s7
27694,33238Solved,s7
27696,33243Solved,s7
27706,33252Not Solved,s7
27708,33252Solved,s7
27716,33259Solved,s7
27726,33272Not Solved,s7
27734,33285Solved,s7
27738,33295Not Solved,s7
27750,33305Not Solved,s7
27752,33308Solved,s7
27762,33316Solved,s7
27768,33324Solved,s7
27774,33331Solved,s7
27778,33334Solved,s7
27794,33382Not Solved,s7
27798,33382Not Solved,s7
27806,33397Solved,s7
27810,33399Solved,s7
27818,33410Not Solved,s7
27826,33415Solved,s7
27832,33421Solved,s7
27836,33429Not Solved,s7
27840,33429Not Solved,s7
27842,33429Not Solved,s7
27846,33429Not Solved,s7
27852,33435Solved,s7
27870,33471Not Solved,s7
27878,33478Solved,s7
27898,33523Not Solved,s7
27902,33524Solved,s7
27904,33529Solved,s7
27914,33539Not Solved,s7
27916,33539Not Solved,s7
27918,33539Solved,s7
27926,33561Solved,s7
27948,33587Not Solved,s7
27952,33587Solved,s7
27958,33592Solved,s7
27964,33600Solved,s7
27970,33601Not Solved,s7
27990,33642Solved,s7
27996,33643Solved,s7
28006,33690Not Solved,s7
28008,33690Not Solved,s7
28010,33690Not Solved,s7
28012,33690Solved,s7
28016,33697Not Solved,s7
28020,33698Solved,s7
28022,33708Solved,s7
28050,33761Solved,s7
28060,33795Not Solved,s7
28066,33813Solved,s7
28084,33832Not Solved,s7
28086,33832Solved,s7
28108,33868Solved,s7
28118,33884Not Solved,s7
28134,33910Solved,s7
28140,33912Not Solved,s7
28142,33912Not Solved,s7
28150,33915Not Solved,s7
28168,33943Not Solved,s7
28174,33953Solved,s7
28188,33975Solved,s7
28212,34003Not Solved,s7
28216,34006Not Solved,s7
28224,34012Not Solved,s7
28236,34031Not Solved,s7
28240,34034Solved,s7
28248,34045Not Solved,s7
28266,34058Not Solved,s7
28268,34058Not Solved,s7
28274,34071Not Solved,s7
28278,34080Solved,s7
28286,34084Solved,s7
28294,34089Not Solved,s7
28298,34092Not Solved,s7
28306,34097Not Solved,s7
28312,34105Solved,s7
28316,34107Not Solved,s7
28322,34113Not Solved,s7
28324,34113Not Solved,s7
28334,34118Not Solved,s7
28336,34118Solved,s7
28340,34125Solved,s7
28354,34147Solved,s7
28360,34156Solved,s7
28380,34193Solved,s7
28386,34197Not Solved,s7
28392,34207Solved,s7
28394,34210Not Solved,s7
28396,34210Not Solved,s7
28398,34214Not Solved,s7
28416,34243Solved,s7
28420,34244Solved,s7
28424,34246Solved,s7
28430,34251Solved,s7
28446,34275Solved,s7
28454,34286Not Solved,s7
28458,34287Solved,s7
28474,34297Not Solved,s7
28490,34322Not Solved,s7
28512,34353Not Solved,s7
28516,34359Not Solved,s7
28518,34361Solved,s7
28520,34364Not Solved,s7
28534,34378Not Solved,s7
28536,34382Not Solved,s7
28540,34390Solved,s7
28546,34393Not Solved,s7
28554,34404Solved,s7
28562,34412Solved,s7
28566,34421Solved,s7
28574,34434Solved,s7
28576,34440Solved,s7
28580,34452Not Solved,s7
28582,34452Not Solved,s7
28584,34452Not Solved,s7
28610,34500Solved,s7
28616,34504Not Solved,s7
28624,34531Not Solved,s7
28628,34542Not Solved,s7
28634,34565Not Solved,s7
28636,34565Not Solved,s7
28638,34565Solved,s7
28662,34587Solved,s7
28686,34612Solved,s7
28696,34619Not Solved,s7
28702,34624Not Solved,s7
28706,34625Not Solved,s7
28708,34625Solved,s7
28714,34628Solved,s7
28726,34633Not Solved,s7
28736,34640Not Solved,s7
28740,34643Not Solved,s7
28742,34648Solved,s7
28758,34681Not Solved,s7
28762,34685Solved,s7
28768,34687Solved,s7
28776,34703Not Solved,s7
28778,34703Not Solved,s7
28782,34706Not Solved,s7
28784,34706Not Solved,s7
28794,34730Solved,s7
28798,34734Not Solved,s7
28816,34748Solved,s7
28820,34749Not Solved,s7
28826,34750Not Solved,s7
28828,34750Not Solved,s7
28832,34757Not Solved,s7
28834,34757Solved,s7
28836,34761Solved,s7
28844,34763Not Solved,s7
28846,34763Not Solved,s7
28848,34763Not Solved,s7
28850,34763Not Solved,s7
28856,34765Not Solved,s7
28868,34785Solved,s7
28884,34801Solved,s7
28892,34804Solved,s7
28898,34808Solved,s7
28906,34821Not Solved,s7
28912,34825Solved,s7
28932,34846Solved,s7
28946,34859Solved,s7
28950,34864Not Solved,s7
28954,34875Not Solved,s7
28962,34895Solved,s7
28966,34897Solved,s7
28970,34898Not Solved,s7
28972,34898Not Solved,s7
28974,34900Not Solved,s7
28978,34911Not Solved,s7
28980,34911Not Solved,s7
28998,34923Solved,s7
29002,34925Solved,s7
29004,34929Solved,s7
29018,34961Solved,s7
29038,34981Not Solved,s7
29046,34983Solved,s7
29048,34985Not Solved,s7
29056,34992Solved,s7
29064,35006Not Solved,s7
29080,35022Solved,s7
29094,35035Solved,s7
29098,35043Not Solved,s7
29110,35050Solved,s7
29112,35051Not Solved,s7
29114,35057Not Solved,s7
29116,35059Solved,s7
29150,35125Solved,s7
29158,35136Solved,s7
29184,35170Not Solved,s7
29202,35198Solved,s7
29204,35200Solved,s7
29206,35201Solved,s7
29210,35202Not Solved,s7
29218,35213Solved,s7
29228,35216Solved,s7
29232,35219Solved,s7
29244,35239Not Solved,s7
29262,35270Solved,s7
29268,35277Not Solved,s7
29270,35277Not Solved,s7
29280,35302Solved,s7
29296,35332Solved,s7
29306,35343Not Solved,s7
29308,35343Solved,s7
29330,35367Solved,s7
29360,35412Not Solved,s7
29362,35413Solved,s7
29374,35435Solved,s7
29384,35444Solved,s7
29394,35455Not Solved,s7
29408,35464Not Solved,s7
29410,35464Not Solved,s7
29418,35464Solved,s7
29430,35479Not Solved,s7
29436,35480Not Solved,s7
29448,35487Solved,s7
29450,35488Not Solved,s7
29458,35491Not Solved,s7
29462,35497Solved,s7
29466,35499Solved,s7
29472,35506Solved,s7
29474,35508Not Solved,s7
29480,35526Not Solved,s7
29500,35549Solved,s7
29506,35550Solved,s7
29512,35559Not Solved,s7
29534,35591Solved,s7
29544,35596Not Solved,s7
29546,35596Solved,s7
29578,35648Solved,s7
29584,35666Solved,s7
29588,35670Solved,s7
29596,35678Solved,s7
29602,35686Not Solved,s7
29608,35692Not Solved,s7
29622,35725Solved,s7
29628,35728Solved,s7
29632,35729Solved,s7
29636,35733Not Solved,s7
29638,35733Solved,s7
29640,35739Not Solved,s7
29646,35747Not Solved,s7
29648,35747Solved,s7
29668,35788Not Solved,s7
29670,35788Not Solved,s7
29674,35788Solved,s7
29676,35791Not Solved,s7
29700,35820Not Solved,s7
29704,35820Solved,s7
29758,35889Not Solved,s7
29762,35895Not Solved,s7
29790,35921Solved,s7
29808,35941Not Solved,s7
29810,35941Not Solved,s7
29814,35941Not Solved,s7
29822,35960Not Solved,s7
29824,35960Solved,s7
29842,35994Solved,s7
29850,36008Solved,s7
29854,36017Not Solved,s7
29864,36029Solved,s7
29868,36032Not Solved,s7
29876,36041Solved,s7
29884,36046Solved,s7
29886,36047Not Solved,s7
29888,36049Not Solved,s7
29906,36085Not Solved,s7
29924,36105Not Solved,s7
29942,36117Not Solved,s7
29944,36119Not Solved,s7
29960,36138Not Solved,s7
29962,36144Not Solved,s7
29976,36168Solved,s7
29996,36203Solved,s7
30030,36241Not Solved,s7
30048,36275Not Solved,s7
30056,36281Solved,s7
30066,36301Not Solved,s7
30074,36315Not Solved,s7
30078,36315Solved,s7
30098,36340Solved,s7
30110,36360Not Solved,s7
30114,36361Solved,s7
30122,36373Solved,s7
30124,36376Not Solved,s7
30126,36376Not Solved,s7
30128,36378Solved,s7
30132,36382Solved,s7
30134,36383Solved,s7
30142,36386Solved,s7
30160,36402Solved,s7
30166,36404Not Solved,s7
30168,36405Not Solved,s7
30170,36405Not Solved,s7
30172,36405Not Solved,s7
30178,36408Solved,s7
30188,36410Not Solved,s7
30196,36420Not Solved,s7
30200,36428Solved,s7
30208,36434Not Solved,s7
30210,36438Solved,s7
30214,36439Solved,s7
30222,36448Not Solved,s7
30224,36448Solved,s7
30226,36451Not Solved,s7
30230,36452Solved,s7
30242,36460Solved,s7
30244,36471Solved,s7
30254,36492Solved,s7
30262,36509Solved,s7
30266,36518Solved,s7
30272,36521Solved,s7
30278,36524Solved,s7
30294,36544Not Solved,s7
30296,36544Not Solved,s7
30314,36576Solved,s7
30330,36603Solved,s7
30334,36605Not Solved,s7
30338,36607Solved,s7
30340,36609Solved,s7
30344,36611Not Solved,s7
30346,36611Solved,s7
30360,36623Not Solved,s7
30362,36623Not Solved,s7
30372,36638Not Solved,s7
30384,36663Not Solved,s7
30388,36666Not Solved,s7
30390,36666Not Solved,s7
30402,36675Solved,s7
30406,36677Solved,s7
30416,36693Not Solved,s7
30424,36704Not Solved,s7
30426,36704Solved,s7
30436,36712Solved,s7
30440,36718Solved,s7
30456,36742Not Solved,s7
30476,36761Solved,s7
30488,36767Not Solved,s7
30494,36793Solved,s7
30506,36802Solved,s7
30516,36812Solved,s7
30532,36834Not Solved,s7
